URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building
https://www.immoweb.be/en/classified/villa/for-sale/oudenaarde/9700/10672467,10672467.0,house,villa,495000,4,307.0,Heurnestraat 47,9700,Oudenaarde,Oudenaarde,False,True,,1119,True,,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/10672463,10672463.0,house,house,379500,4,251.0,Maartenhoek 28,3530,Houthalen-Helchteren,Maaseik,False,True,,970,True,,,False,False,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/knokke/8300/10672462,10672462.0,apartment,flat studio,309000,0,,Lippenslaan None,8300,Knokke,Brugge,False,,,,True,,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10672461,10672461.0,apartment,apartment,1150000,3,,None None,8300,Knokke-Heist,Brugge,False,,,,True,,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/knokke/8300/10672460,10672460.0,house,house,765000,4,143.0,Fincentlaan 57,8300,Knokke,Brugge,False,,,0,True,,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/buggenhout/9255/10672459,10672459.0,house,house,274000,2,115.0,Varentstraat 12,9255,Buggenhout,Dendermonde,False,,,111,True,installed,,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/10672447,10672447.0,apartment,apartment,375000,3,115.0,"Directeursplein 2,0101",9620,Zottegem,Aalst,False,,,,True,installed,,False,,
https://www.immoweb.be/en/classified/house/for-sale/genk/3600/10672446,10672446.0,house,house,279000,4,163.0,Noordlaan 50,3600,Genk,Hasselt,False,True,300,562,True,semi equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/genk/3600/10672445,10672445.0,house,house,449000,4,288.0,Bleuskenstraat 17,3600,Genk,Hasselt,False,True,1000,1831,True,installed,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/10672436,10672436.0,house,house,211000,3,108.0,None None,8501,Heule,Kortrijk,False,True,65,180,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/10672433,10672433.0,apartment,flat studio,175000,0,40.0,None None,1180,Uccle,Brussels,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10672430,10672430.0,apartment,apartment,575000,2,76.0,"Nestor Detierestraat 6,",8300,Knokke-Heist,Brugge,False,True,,,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10672429,10672429.0,apartment,apartment,1295000,3,90.0,"Van Bunnenlaan 6,",8300,Knokke-Heist,Brugge,False,,,,True,,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10672426,10672426.0,apartment,apartment,1650000,3,153.0,Bergdreef 11,8300,Knokke,Brugge,False,,,,True,,,False,True,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10672425,10672425.0,apartment,apartment,3500000,3,289.0,Bergdreef 11,8300,Knokke,Brugge,False,,,,True,,,False,True,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10672424,10672424.0,apartment,apartment,1850000,3,136.0,Bergdreef 11,8300,Knokke,Brugge,False,,,,True,,,False,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/10672423,10672423.0,apartment,apartment,2175000,3,142.0,"Appelzakstraat 3,2D",8300,Knokke-Zoute,Brugge,False,True,,,True,,,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/10672422,10672422.0,apartment,apartment,150000,1,47.0,Stationsstraat 29,2200,Herentals,Turnhout,False,,,,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/10672419,10672419.0,apartment,apartment,275000,2,80.0,None None,1420,Braine-l'Alleud,Nivelles,False,,,,True,installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/braine-l%27alleud/1420/10672418,10672418.0,house,villa,449000,4,150.0,None None,1420,Braine-l'Alleud,Nivelles,False,True,400,550,True,installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10672417,10672417.0,apartment,apartment,895000,2,142.0,"Leopold III-Laan 2,",8400,Oostende,Oostend,False,,,,True,not installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/10672414,10672414.0,house,house,449000,3,200.0,Zannekinstraat 24,8600,Diksmuide,Diksmuide,False,,,223,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/bungalow/for-sale/wachtebeke/9185/10672413,10672413.0,house,bungalow,299000,3,191.0,"Langelede 33,",9185,Wachtebeke,Gent,False,True,,1559,True,,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/geraardsbergen/9500/10556148,10556148.0,house,mixed use building,249900,4,264.0,Edingseweg 291,9500,Geraardsbergen,Aalst,False,,,324,True,installed,3.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10556146,10556146.0,house,house,249900,4,264.0,Edingseweg 291,9500,Geraardsbergen,Aalst,False,,,324,True,installed,3.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/10672410,10672410.0,house,house,189000,3,150.0,Rijselstraat 128,8820,Torhout,Brugge,False,,,433,True,installed,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10672407,10672407.0,apartment,apartment,169000,2,93.0,"Wouter Haecklaan 5, 1",2100,Deurne,Antwerp,False,,,,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/10672405,10672405.0,house,house,449000,4,,Bloemestraat 65D,9990,Maldegem,Eeklo,False,,,419,True,usa hyper equipped,3.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/lillois-witterz%C3%A9e/1428/10672404,10672404.0,house,house,470000,3,200.0,None None,1428,Lillois-Witterzée,Nivelles,False,True,550,1070,True,,4.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/mansion/for-sale/frasnes-lez-gosselies/6210/10672403,10672403.0,house,mansion,695000,8,550.0,None None,6210,FRASNES-LEZ-GOSSELIES,Charleroi,False,True,4000,5700,True,,4.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/baulers/1401/10672402,10672402.0,house,house,470000,3,200.0,None None,1401,Baulers,Nivelles,False,True,550,1070,True,installed,4.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/10672400,10672400.0,house,house,215000,3,138.0,René Lambrechtsstraat 31,3800,SINT-TRUIDEN,Hasselt,False,True,,0,True,semi equipped,2.0,True,,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/waarschoot/9950/10672399,10672399.0,house,villa,784990,4,,Arisdonk 159,9950,WAARSCHOOT,Gent,False,,,1233,True,semi equipped,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/erembodegem/9320/10672398,10672398.0,house,house,299900,2,200.0,Geraardsbergsesteenweg 162,9320,Erembodegem,Aalst,False,,,0,True,,,False,,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/eeklo/9900/10672395,10672395.0,house,apartment block,395000,5,230.0,Molenstraat 210,9900,Eeklo,Eeklo,False,True,,137,True,installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10672384,10672384.0,apartment,apartment,180000,2,109.0,Regentiestraat 32,9100,Sint-Niklaas,Sint-Niklaas,False,,,,True,hyper equipped,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/10672381,10672381.0,house,house,315000,3,146.0,Marelput 20,8800,Roeselare,Roeselare,False,,,198,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10672378,10672378.0,apartment,flat studio,179000,1,24.0,Brusselsestraat 278 A,3000,Leuven,Leuven,False,,,,True,,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/10672368,10672368.0,apartment,flat studio,145000,0,33.0,Avenue de la Héronnière 100,1170,Watermael-Boitsfort,Brussels,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10672367,10672367.0,apartment,apartment,209000,2,81.0,"Bakkersstraat 6,0201",8370,Blankenberge,Brugge,False,,,,True,hyper equipped,,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10672366,10672366.0,house,house,329000,3,173.0,Uitkerkestraat 23,8370,Blankenberge,Brugge,False,,,465,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/fallais/4260/10672358,10672358.0,house,house,79000,4,180.0,None None,4260,FALLAIS,Waremme,False,True,115,155,True,,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ixelles/1050/10672357,10672357.0,house,mixed use building,1350000,8,400.0,Chaussée de Boondael 489,1050,Ixelles,Brussels,False,,,260,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/10672356,10672356.0,apartment,apartment,575000,3,152.0,None None,1050,BRUXELLES,Brussels,False,,,,True,semi equipped,,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/10672355,10672355.0,house,house,549000,5,200.0,Avenue des Nénuphars 24,1160,Auderghem,Brussels,False,,,94,True,installed,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10672353,10672353.0,apartment,apartment,375000,1,65.0,Zeedijk 291,8430,Middelkerke,Oostend,False,,,,True,installed,2.0,True,True,GOOD
https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/10672351,10672351.0,house,house,420000,3,160.0,Begoniastraat 28,1840,Londerzeel,Halle-Vilvoorde,False,True,50,182,True,hyper equipped,3.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/oostrozebeke/8780/10672350,10672350.0,house,house,185000,0,135.0,Vlissingestraat 21,8780,Oostrozebeke,Tielt,False,,,298,True,,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/teralfene/1790/10672344,10672344.0,house,house,390000,5,,daalstraat 76,1790,Teralfene,Halle-Vilvoorde,False,,,900,True,installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/bois-de-villers/5170/10672343,10672343.0,house,house,399999,5,226.0,None None,5170,Bois-de-Villers,Namur,False,True,,1074,True,installed,4.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/10672340,10672340.0,house,house,299000,2,120.0,"Ruandadreef / Rwandadreef 6,",3120,Tremelo,Leuven,False,True,,470,True,installed,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/10672339,10672339.0,house,house,275000,2,120.0,"Ruandadreef / Rwandadreef 7,",3120,Tremelo,Leuven,False,True,,485,True,installed,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10672337,10672337.0,apartment,apartment,235000,1,60.0,"Rue Du Croissant - Halvemaanstraat 121,",1190,Forest,Brussels,False,True,30,,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10672333,10672333.0,apartment,apartment,479000,1,66.0,"Kustlaan 0,",8300,Knokke,Brugge,False,,,,True,,2.0,False,True,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-woluwe/1150/10672317,10672317.0,apartment,apartment,765000,4,253.0,Avenue de Tervuren 252,1150,Sint-Pieters-Woluwe,Brussels,False,,,,True,hyper equipped,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10672316,10672316.0,apartment,apartment,350000,2,84.0,rue Stanley 37,1180,Uccle,Brussels,False,,,,True,,4.0,False,True,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10672307,10672307.0,apartment,apartment,985000,4,221.0,Avenue de la Renaissance 21-22,1000,Brussels City,Brussels,False,,,,True,hyper equipped,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10672303,10672303.0,apartment,apartment,495000,3,148.0,Rue des Sables 27a,1000,Brussels City,Brussels,False,,,,True,usa hyper equipped,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10672298,10672298.0,apartment,apartment,895000,3,102.0,Zoutelaan 28,8300,Knokke,Brugge,False,,,,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10672295,10672295.0,apartment,apartment,369000,2,91.0,None None,1140,Evere,Brussels,False,True,102,,True,,,False,,JUST_RENOVATED
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/tenneville/6970/10672267,10672267.0,house group,house group,295000 - 335000,,,rue de la Forêt None,6970,Tenneville,Marche-en-Famenne,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/10672276,10672276.0,house,house,410000,3,228.0,Schrieksebaan 68,3140,Keerbergen,Leuven,False,,,813,True,,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/genval/1332/10672275,10672275.0,house,house,399000,4,155.0,None None,1332,Genval,Nivelles,False,True,281,377,True,installed,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ohey/5350/10672264,10672264.0,house,house,395000,3,160.0,None None,5350,Ohey,Namur,False,True,1000,1321,True,usa installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/walhain/1457/10672263,10672263.0,house,house,420000,4,115.0,None None,1457,Walhain,Nivelles,False,True,20,10264,True,installed,2.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/exceptional-property/for-sale/petit-enghien/7850/10672262,10672262.0,house,exceptional property,1950000,5,470.0,Rue Pire Deux Maisons 6,7850,PETIT-ENGHIEN,Soignies,False,True,26530,30000,True,hyper equipped,4.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/10672259,10672259.0,apartment,apartment,375000,2,87.0,Moerstraat 6i,2320,Hoogstraten,Turnhout,False,True,,,True,installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/10672258,10672258.0,house,house,475000,3,,Stevennekens 61A,2310,Rijkevorsel,Turnhout,False,True,,452,True,not installed,3.0,True,,
https://www.immoweb.be/en/classified/duplex/for-sale/tielen/2460/10672257,10672257.0,apartment,duplex,237500,1,88.0,Kerkstraat 10,2460,TIELEN,Turnhout,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/marilles/1350/10672253,10672253.0,house,house,350000,4,168.0,None None,1350,MARILLES,Nivelles,False,,,2200,True,not installed,4.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10672238,10672238.0,apartment,apartment,2950000,2,237.0,None None,2000,Antwerp,Antwerp,False,,,,True,hyper equipped,,False,,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/knokke/8300/10672237,10672237.0,house,villa,975000,6,215.0,None None,8300,KNOKKE,Brugge,False,,,249,True,semi equipped,4.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/tenneville/6970/10672193,10672193.0,apartment group,apartment group,169000 - 225000,,,rue de la Forêt None,6970,Tenneville,Marche-en-Famenne,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10672235,10672235.0,apartment,apartment,115000,2,,None None,8370,Blankenberge,Brugge,False,,,,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/donceel/4357/10672233,10672233.0,house,house,390000,3,150.0,Rue du Mohet 21,4357,Donceel,Waremme,False,,,1220,True,installed,4.0,False,,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist%20knokke/8300/10672229,10672229.0,house,villa,3895000,5,377.0,Graaf Jansdijk 299,8300,Knokke-Heist Knokke,Brugge,True,,,861,True,hyper equipped,3.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10672223,10672223.0,apartment,apartment,385000,2,,Zeedijk 228,8370,Blankenberge,Brugge,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/house/for-sale/heverlee/3001/10672215,10672215.0,house,house,345000,2,97.0,Hertogstraat 108,3001,Heverlee,Leuven,False,,,57,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10672212,10672212.0,house,house,290000,4,120.0,Pantserschipstraat 147,9000,Gent,Gent,False,,,110,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/eernegem/8480/10672211,10672211.0,house,house,279000,3,200.0,Achterstraat 46,8480,Eernegem,Oostend,False,,,305,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/pepingen/1670/10672210,10672210.0,house,villa,495000,4,266.0,Johan Demaegtstraat 30,1670,Pepingen,Halle-Vilvoorde,False,,,0,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/beert/1673/10672209,10672209.0,house,villa,495000,4,216.0,Johan Demaegtstraat 30,1673,Beert,Halle-Vilvoorde,False,,,0,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/halle/1500/10672206,10672206.0,house,house,399000,3,135.0,Edingensesteenweg 999,1500,Halle,Halle-Vilvoorde,False,,,529,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/lembeek/1502/10672207,10672207.0,house,house,399000,3,135.0,Edingensesteenweg 999,1502,Lembeek,Halle-Vilvoorde,False,,,529,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/lauwe/8930/10672200,10672200.0,house,house,319000,4,213.0,Koningin Astridlaan 71,8930,Lauwe,Kortrijk,False,,,530,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10672199,10672199.0,apartment,apartment,245000,2,105.0,CHARLES MAGNETTE 13,4000,LIEGE,Liège,False,,,,True,,4.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/10672198,10672198.0,apartment,apartment,319000,3,115.0,None None,1210,Saint-Josse-ten-Noode,Brussels,False,,,,True,,,False,,JUST_RENOVATED
https://www.immoweb.be/en/classified/villa/for-sale/lippelo/2890/10672186,10672186.0,house,villa,1195000,4,512.0,Lippelodorp 2 A,2890,LIPPELO,Mechelen,True,True,,12027,True,installed,4.0,True,,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/oostende/8400/10672183,10672183.0,apartment,duplex,249000,3,116.0,"Torhoutsesteenweg 441,",8400,Oostende,Oostend,False,,,,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10672177,10672177.0,apartment,apartment,230000,2,161.0,"Vrouwenstraat 5,",8800,Roeselare,Roeselare,False,,,,True,,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/10672176,10672176.0,house,house,320000,4,176.0,"Kastanjestraat 23,",8800,Roeselare,Roeselare,True,,,299,True,installed,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/puurs-sint-amands/2870/10541281,10541281.0,apartment,apartment,264000,2,98.0,None None,2870,Puurs-Sint-Amands,Mechelen,False,,,,True,usa installed,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/biez/1390/10672156,10672156.0,house,house,695000,3,247.0,Rue de Basse-Biez 95,1390,BIEZ,Nivelles,False,True,,1120,True,installed,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10672155,10672155.0,apartment,apartment,595000,2,140.0,None None,1060,Saint-Gilles,Brussels,False,,,,True,usa hyper equipped,,False,,GOOD
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/forest/1190/10672149,10672149.0,house,mixed use building,650000,4,270.0,None None,1190,Forest,Brussels,False,True,50,170,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10672143,10672143.0,house,house,650000,4,270.0,None None,1190,Forest,Brussels,False,True,50,170,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/10672142,10672142.0,house,house,550000,3,250.0,None None,1470,Genappe,Nivelles,False,True,,2400,True,usa installed,2.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4020/10672131,10672131.0,house,house,175000,3,110.0,Rue Coclers 26,4020,Liège,Liège,False,,,120,True,semi equipped,2.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/10672130,10672130.0,house,house,419830,3,351.0,Veldonkstraat 155A,3120,Tremelo,Leuven,False,,,522,True,installed,,True,,
https://www.immoweb.be/en/classified/chalet/for-sale/aywaille/4920/10672124,10672124.0,house,chalet,120000,2,59.0,Allee des Truites 10,4920,Aywaille,Liège,False,,,234,True,semi equipped,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10672119,10672119.0,house,house,475000,4,285.0,Katelijnestraat 140,8000,Brugge,Brugge,False,,,125,True,not installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ohain/1380/10672117,10672117.0,house,house,450000,4,220.0,None None,1380,OHAIN,Nivelles,False,True,115,284,True,usa hyper equipped,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/leuze-en-hainaut/7900/10672111,10672111.0,house,house,190000,3,,None None,7900,Leuze-En-Hainaut,Tournai,False,,,130,True,installed,,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/amay/4540/10672110,10672110.0,apartment,apartment,229500,2,87.0,Rue de la Paix 8 C,4540,Amay,Huy,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/10672106,10672106.0,house,house,375000,4,209.0,Slagling 13,8501,HEULE,Kortrijk,False,,,675,True,semi equipped,4.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/10672105,10672105.0,house,house,487500,3,,None None,9800,Deinze,Gent,False,,,282,True,,3.0,False,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/staden/8840/10583436,10583436.0,house,house,210000,4,,Molenwalstraat 17,8840,Staden,Roeselare,False,,,545,True,,3.0,False,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/melle/9090/10551740,10551740.0,house,house,295000,3,128.0,Akkerstraat 29,9090,Melle,Gent,False,,,303,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10542569,10542569.0,house,house,298000,3,158.0,Processiestraat 41,8790,Waregem,Kortrijk,False,,,422,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg%20%28gent%29/9040/10445946,10445946.0,house,house,248500,2,,Dendermondsesteenweg 390,9040,Sint-Amandsberg (Gent),Gent,False,,,73,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/10445945,10445945.0,house,house,80000,2,,Rue Du Chalet 41,7700,Mouscron,Mouscron,False,,,70,True,,2.0,False,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/ieper/8900/10434485,10434485.0,house,house,162000,2,,Brugstraat 5,8900,Ieper,Ieper,False,,,160,True,,2.0,False,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10672104,10672104.0,apartment,apartment,315000,2,70.0,Rue des Francs 46,1040,Etterbeek,Brussels,False,,,,True,usa hyper equipped,,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/schepdaal/1703/10672103,10672103.0,house,house,475000,7,307.0,Appelmansstraat 14,1703,Schepdaal,Halle-Vilvoorde,False,,,1054,True,,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/10668181,10668181.0,house,house,249000,3,136.0,Heropbouwstraat 110,8800,Roeselare,Roeselare,False,,,166,True,,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/skiros/340%2007/10168569,10168569.0,apartment,apartment,160000,2,100.0,None None,340 07,Skiros,,False,,,,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/rocourt/4000/10672098,10672098.0,apartment,apartment,420000,3,144.0,"Clos des Lavandières 4, 32",4000,ROCOURT,Liège,False,,,,True,installed,,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/fayt-lez-manage/7170/10672097,10672097.0,house,house,219000,3,175.0,None None,7170,FAYT-LEZ-MANAGE,Charleroi,False,,,0,True,semi equipped,3.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/10672096,10672096.0,apartment,apartment,299500,3,125.0,Rucaplein 125,2610,Wilrijk,Antwerp,False,,,,True,,,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/10672094,10672094.0,house,house,349000,3,,Toekomststraat 63,8560,Wevelgem,Kortrijk,False,,,416,True,,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/soignies/7060/10672093,10672093.0,house,house,275000,3,120.0,None None,7060,Soignies,Soignies,False,True,500,500,True,installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mons/7000/10672092,10672092.0,house,house,275000,3,120.0,None None,7000,Mons,Mons,False,True,500,500,True,installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/10672083,10672083.0,apartment,apartment,549000,3,98.0,Leopold I Esplanade 12,8660,De Panne,Veurne,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/deurle/9831/10672082,10672082.0,house,villa,2875000,3,304.0,Pontstraat 21,9831,Deurle,Gent,False,,,1739,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/gent%20%289000%29/9000/10672081,10672081.0,house,house,448000,3,128.0,Kwaadham 101,9000,Gent (9000),Gent,False,,,0,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/10672077,10672077.0,house,house,499500,3,,Albertlaan 17,8300,Knokke-Heist,Brugge,False,,,0,True,,4.0,False,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/10672075,10672075.0,apartment,apartment,575000,3,113.0,Prinses Astridlaan 8,8420,De Haan,Oostend,False,,,,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/de%20haan/8420/10672074,10672074.0,house,house,475000,3,144.0,Waterkasteellaan 12,8420,De Haan,Oostend,False,,,115,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10672073,10672073.0,house,house,235000,3,240.0,Gistelsesteenweg 91,8400,Oostende,Oostend,False,True,120,185,True,,4.0,False,,TO_RENOVATE
